product_id,product_description,main_category,sub_category,estimated_revenue,total_sales,cumulative_revenue,cumulative_revenue_pct,revenue_rank,abc_tier
P018822,Rupa Publications Deluxe Non-Fiction 123Max,books,non-fiction,355016.0,796,203151785167.0,99.76,17388,C - Long Tail
P008998,Rupa Publications Compact Academic 295S,books,academic,354574.0,2497,203152139741.0,99.76,17389,C - Long Tail
P006657,Redwolf Heavy-Duty Footwear 375Pro,fashion,footwear,354480.0,1688,203152494221.0,99.76,17390,C - Long Tail
P006929,Rupa Publications Classic Non-Fiction 173,books,non-fiction,354384.0,2568,203152848605.0,99.76,17391,C - Long Tail
P012668,Tata Everyday Organic Foods 626S,grocery & gourmet foods,organic foods,354144.0,5712,203153202749.0,99.76,17392,C - Long Tail
P002085,Noise Wireless Televisions 960X,electronics,televisions,354114.0,1146,203153556863.0,99.76,17393,C - Long Tail
P013728,Drools Ultra Pet Accessories 773,pet supplies,pet accessories,354108.0,2566,203153910971.0,99.76,17394,C - Long Tail
P007903,Basil Classic Pet Food 269,pet supplies,pet food,354078.0,2241,203154265049.0,99.76,17395,C - Long Tail
P006753,Skybags Deluxe Backpacks 438Max,luggage & bags,backpacks,353905.0,185,203154618954.0,99.77,17396,C - Long Tail
P007837,24 Mantra Everyday Organic Foods 967,grocery & gourmet foods,organic foods,353646.0,4366,203154972600.0,99.77,17397,C - Long Tail
P001765,Local Brand Wireless Beverages 370S,grocery & gourmet foods,beverages,353328.0,1732,203155325928.0,99.77,17398,C - Long Tail
P008706,Baybee Smart Toys 141X,toys & baby products,toys,353252.0,3758,203155679180.0,99.77,17399,C - Long Tail
P000984,Kadence Heavy-Duty Guitars 412Max,music & instruments,guitars,353190.0,915,203156032370.0,99.77,17400,C - Long Tail
P001904,Cello Classic Stationery 190S,office products,stationery,353184.0,1132,203156385554.0,99.77,17401,C - Long Tail
P002471,Truphe Compact Grills 156Pro,garden & outdoors,grills,353133.0,297,203156738687.0,99.77,17402,C - Long Tail
P002484,Spidy Moto Eco-Friendly Car Care 984X,car & motorbike,car care,353106.0,702,203157091793.0,99.77,17403,C - Long Tail
P016035,HarperCollins Compact Academic 588X,books,academic,352824.0,1928,203157444617.0,99.77,17404,C - Long Tail
P011170,Nivea Heavy-Duty Makeup 839Max,beauty & health,makeup,352660.0,3206,203157797277.0,99.77,17405,C - Long Tail
P017486,Local Brand Heavy-Duty Staples 592,grocery & gourmet foods,staples,352335.0,4245,203158149612.0,99.77,17406,C - Long Tail
P009290,Dove Wireless Makeup 789Pro,beauty & health,makeup,352334.0,3118,203158501946.0,99.77,17407,C - Long Tail
P005002,Dove Lightweight Skincare 228Pro,beauty & health,skincare,352275.0,2135,203158854221.0,99.77,17408,C - Long Tail
P016863,Skybags Portable Wallets 503,luggage & bags,wallets,351923.0,1391,203159206144.0,99.77,17409,C - Long Tail
P017660,Wonderchef Smart Furniture 977Pro,home & kitchen,furniture,351850.0,2270,203159557994.0,99.77,17410,C - Long Tail
P002172,24 Mantra Eco-Friendly Snacks 362S,grocery & gourmet foods,snacks,351680.0,560,203159909674.0,99.77,17411,C - Long Tail
P016778,Cheston Heavy-Duty Power Tools 382Max,home improvement,power tools,351640.0,1192,203160261314.0,99.77,17412,C - Long Tail
P005220,Truphe Classic Grills 679,garden & outdoors,grills,351631.0,1841,203160612945.0,99.77,17413,C - Long Tail
P012410,24 Mantra Portable Snacks 637S,grocery & gourmet foods,snacks,351596.0,1732,203160964541.0,99.77,17414,C - Long Tail
P007068,24 Mantra Heavy-Duty Staples 635Max,grocery & gourmet foods,staples,351400.0,1255,203161315941.0,99.77,17415,C - Long Tail
P008294,Lenovo Advanced Laptops 173X,computers,laptops,351392.0,1112,203161667333.0,99.77,17416,C - Long Tail
P016935,WOW Eco-Friendly Haircare 156S,beauty & health,haircare,351333.0,3411,203162018666.0,99.77,17417,C - Long Tail
P004789,Bosch Classic Paint Supplies 162,home improvement,paint supplies,351168.0,992,203162369834.0,99.77,17418,C - Long Tail
P014523,iBell Wireless Paint Supplies 389X,home improvement,paint supplies,351120.0,1672,203162720954.0,99.77,17419,C - Long Tail
P007753,GARDENIA Deluxe Grills 509,garden & outdoors,grills,350982.0,558,203163071936.0,99.77,17420,C - Long Tail
P015924,Lakme Deluxe Skincare 930Pro,beauty & health,skincare,350930.0,1847,203163422866.0,99.77,17421,C - Long Tail
P011454,Local Press Compact Fiction 132Max,books,fiction,350400.0,584,203163773266.0,99.77,17422,C - Long Tail
P017271,BE SAVAGE Ultra Sportswear 374Pro,sports & fitness,sportswear,350244.0,3807,203164123510.0,99.77,17423,C - Long Tail
P008158,Dove Smart Skincare 724,beauty & health,skincare,350172.0,2556,203164473682.0,99.77,17424,C - Long Tail
P007096,Basil Compact Pet Accessories 907,pet supplies,pet accessories,350088.0,6036,203164823770.0,99.77,17425,C - Long Tail
P006433,Roadster Heavy-Duty Footwear 591S,fashion,footwear,350060.0,3044,203165173830.0,99.77,17426,C - Long Tail
P000171,Local Press Ultra Academic 852Max,books,academic,349872.0,3152,203165523702.0,99.77,17427,C - Long Tail
P008073,Truphe Ultra Grills 134Pro,garden & outdoors,grills,349695.0,409,203165873397.0,99.77,17428,C - Long Tail
P016388,Cheston Lightweight Hand Tools 168S,home improvement,hand tools,349680.0,1410,203166223077.0,99.77,17429,C - Long Tail
P012840,Pedigree Eco-Friendly Pet Grooming 623,pet supplies,pet grooming,349680.0,376,203166572757.0,99.77,17430,C - Long Tail
P003899,Funskool Pro Infant Wear 850Pro,toys & baby products,infant wear,349656.0,3428,203166922413.0,99.77,17431,C - Long Tail
P000478,Truphe Portable Outdoor Furniture 420Max,garden & outdoors,outdoor furniture,349650.0,630,203167272063.0,99.77,17432,C - Long Tail
P013816,Nivea Heavy-Duty Makeup 838Max,beauty & health,makeup,349615.0,1427,203167621678.0,99.77,17433,C - Long Tail
P013469,Cello Smart Stationery 277Max,office products,stationery,349564.0,1124,203167971242.0,99.77,17434,C - Long Tail
P001451,Classmate Ultra Office Electronics 804Pro,office products,office electronics,349524.0,342,203168320766.0,99.77,17435,C - Long Tail
P012017,Local Press Pro Children'S Books 911,books,children's books,349410.0,285,203168670176.0,99.77,17436,C - Long Tail
P011987,24 Mantra Deluxe Staples 809Max,grocery & gourmet foods,staples,349232.0,1679,203169019408.0,99.77,17437,C - Long Tail
P001864,Fastrack Portable Watch Accessories 684X,watches,watch accessories,349184.0,992,203169368592.0,99.77,17438,C - Long Tail
P008808,Local Brand Wireless Snacks 657S,grocery & gourmet foods,snacks,348952.0,3292,203169717544.0,99.77,17439,C - Long Tail
P018499,HP Portable Laptops 468Max,computers,laptops,348820.0,652,203170066364.0,99.77,17440,C - Long Tail
P006888,Local Press Compact Academic 962,books,academic,348735.0,1005,203170415099.0,99.77,17441,C - Long Tail
P014753,Penguin Smart Fiction 566S,books,fiction,348705.0,945,203170763804.0,99.77,17442,C - Long Tail
P008603,Funskool Essential Educational Games 877Max,toys & baby products,educational games,348439.0,7111,203171112243.0,99.77,17443,C - Long Tail
P002949,Mamaearth Smart Skincare 402S,beauty & health,skincare,348312.0,1893,203171460555.0,99.77,17444,C - Long Tail
P006063,LEGO Everyday Baby Care 504X,toys & baby products,baby care,348243.0,2369,203171808798.0,99.77,17445,C - Long Tail
P018942,Local Press Compact Fiction 851Max,books,fiction,348208.0,3109,203172157006.0,99.77,17446,C - Long Tail
P000730,Juarez Classic Keyboards 774S,music & instruments,keyboards,348090.0,615,203172505096.0,99.77,17447,C - Long Tail
P015322,Local Press Lightweight Fiction 513S,books,fiction,348024.0,5118,203172853120.0,99.77,17448,C - Long Tail
P002359,Luvlap Heavy-Duty Baby Care 967X,toys & baby products,baby care,347900.0,1988,203173201020.0,99.77,17449,C - Long Tail
P012457,Local Press Ultra Children'S Books 534X,books,children's books,347040.0,288,203173548060.0,99.77,17450,C - Long Tail
P007859,Dove Wireless Personal Care Appliances 174X,beauty & health,personal care appliances,347004.0,972,203173895064.0,99.77,17451,C - Long Tail
P008898,Rupa Publications Wireless Non-Fiction 648X,books,non-fiction,346988.0,778,203174242052.0,99.77,17452,C - Long Tail
P011293,Mothercare Compact Educational Games 351Pro,toys & baby products,educational games,346764.0,2343,203174588816.0,99.77,17453,C - Long Tail
P011166,Prestige Compact Cookware 390Max,home & kitchen,cookware,346545.0,2265,203174935361.0,99.78,17454,C - Long Tail
P008995,24 Mantra Classic Staples 350X,grocery & gourmet foods,staples,346368.0,1804,203175281729.0,99.78,17455,C - Long Tail
P018629,Baybee Eco-Friendly Educational Games 789S,toys & baby products,educational games,346356.0,2138,203175628085.0,99.78,17456,C - Long Tail
P006944,Roadster Portable Watches 267S,fashion,watches,346350.0,2309,203175974435.0,99.78,17457,C - Long Tail
P013286,Truphe Lightweight Grills 111S,garden & outdoors,grills,346324.0,374,203176320759.0,99.78,17458,C - Long Tail
P005465,Levis Portable Women'S Clothing 902Pro,fashion,women's clothing,346320.0,1443,203176667079.0,99.78,17459,C - Long Tail
P010995,iBell Wireless Power Tools 261Pro,home improvement,power tools,346242.0,386,203177013321.0,99.78,17460,C - Long Tail
P008497,Rupa Publications Compact Non-Fiction 367Pro,books,non-fiction,346242.0,386,203177359563.0,99.78,17461,C - Long Tail
P013843,3M Portable Car Care 744Pro,car & motorbike,car care,346104.0,506,203177705667.0,99.78,17462,C - Long Tail
P002367,WOW Heavy-Duty Makeup 484X,beauty & health,makeup,345950.0,3145,203178051617.0,99.78,17463,C - Long Tail
P005059,Lakme Deluxe Personal Care Appliances 819Pro,beauty & health,personal care appliances,345668.0,1678,203178397285.0,99.78,17464,C - Long Tail
P005037,Luvlap Deluxe Educational Games 105Max,toys & baby products,educational games,345654.0,999,203178742939.0,99.78,17465,C - Long Tail
P011871,Nestle Essential Organic Foods 233Max,grocery & gourmet foods,organic foods,345071.0,2117,203179088010.0,99.78,17466,C - Long Tail
P000836,Fossil Premium Footwear 964X,fashion,footwear,345030.0,1113,203179433040.0,99.78,17467,C - Long Tail
P003340,Penguin Compact Non-Fiction 562Pro,books,non-fiction,344968.0,3317,203179778008.0,99.78,17468,C - Long Tail
P018206,24 Mantra Everyday Organic Foods 651S,grocery & gourmet foods,organic foods,344756.0,2182,203180122764.0,99.78,17469,C - Long Tail
P012579,Nestle Ultra Snacks 354,grocery & gourmet foods,snacks,344615.0,2195,203180467379.0,99.78,17470,C - Long Tail
P011245,Drools Eco-Friendly Pet Grooming 394,pet supplies,pet grooming,344526.0,1893,203180811905.0,99.78,17471,C - Long Tail
P002796,Classmate Eco-Friendly Office Electronics 284,office products,office electronics,344511.0,909,203181156416.0,99.78,17472,C - Long Tail
P011222,Spidy Moto Advanced Car Accessories 772Pro,car & motorbike,car accessories,344400.0,3444,203181500816.0,99.78,17473,C - Long Tail
P006721,Generic Eco-Friendly Lab Equipment 583S,industrial & scientific,lab equipment,344131.0,653,203181844947.0,99.78,17474,C - Long Tail
P002887,iBell Premium Hand Tools 923,home improvement,hand tools,344064.0,1792,203182189011.0,99.78,17475,C - Long Tail
P009406,Philips Deluxe Haircare 243Pro,beauty & health,haircare,344000.0,2752,203182533011.0,99.78,17476,C - Long Tail
P000699,Bosch Heavy-Duty Measuring Tools 547S,industrial & scientific,measuring tools,343980.0,441,203182876991.0,99.78,17477,C - Long Tail
P008557,GARDENIA Eco-Friendly Gardening Tools 118S,garden & outdoors,gardening tools,343916.0,508,203183220907.0,99.78,17478,C - Long Tail
P016785,Fastrack Pro Analog Watches 246Max,watches,analog watches,343678.0,1514,203183564585.0,99.78,17479,C - Long Tail
P014320,Funskool Classic Infant Wear 451Pro,toys & baby products,infant wear,343588.0,1753,203183908173.0,99.78,17480,C - Long Tail
P015558,Nirlon Premium Kitchen Storage 936Pro,home & kitchen,kitchen storage,343413.0,2133,203184251586.0,99.78,17481,C - Long Tail
P012000,Noise Lightweight Televisions 820,electronics,televisions,343185.0,835,203184594771.0,99.78,17482,C - Long Tail
P007376,Nestle Lightweight Organic Foods 979X,grocery & gourmet foods,organic foods,342990.0,7622,203184937761.0,99.78,17483,C - Long Tail
P018743,Royal Canin Premium Pet Accessories 778Pro,pet supplies,pet accessories,342780.0,985,203185280541.0,99.78,17484,C - Long Tail
P000099,HarperCollins Deluxe Academic 769Pro,books,academic,342768.0,1544,203185623309.0,99.78,17485,C - Long Tail
P001701,Stanley Pro Hand Tools 630X,home improvement,hand tools,342649.0,1237,203185965958.0,99.78,17486,C - Long Tail
P019098,Chicco Ultra Toys 381,toys & baby products,toys,342608.0,2576,203186308566.0,99.78,17487,C - Long Tail
P018316,Local Brand Premium Beverages 534X,grocery & gourmet foods,beverages,342561.0,1283,203186651127.0,99.78,17488,C - Long Tail
P018185,24 Mantra Classic Organic Foods 542Max,grocery & gourmet foods,organic foods,342382.0,887,203186993509.0,99.78,17489,C - Long Tail
P014945,Local Brand Lightweight Snacks 156Max,grocery & gourmet foods,snacks,342226.0,274,203187335735.0,99.78,17490,C - Long Tail
P015139,Local Press Ultra Non-Fiction 937,books,non-fiction,342108.0,1989,203187677843.0,99.78,17491,C - Long Tail
P005092,24 Mantra Classic Staples 657,grocery & gourmet foods,staples,342006.0,2874,203188019849.0,99.78,17492,C - Long Tail
P019511,Cello Compact Stationery 299Max,office products,stationery,341690.0,1454,203188361539.0,99.78,17493,C - Long Tail
P003482,Mothercare Smart Educational Games 230X,toys & baby products,educational games,341600.0,1220,203188703139.0,99.78,17494,C - Long Tail
P009523,Nivea Advanced Makeup 379S,beauty & health,makeup,341598.0,3349,203189044737.0,99.78,17495,C - Long Tail
P000010,Cockatoo Classic Sportswear 352Pro,sports & fitness,sportswear,341502.0,2422,203189386239.0,99.78,17496,C - Long Tail
P018810,Rupa Publications Portable Non-Fiction 177Max,books,non-fiction,341376.0,1778,203189727615.0,99.78,17497,C - Long Tail
P016677,Cheston Everyday Hand Tools 770Pro,home improvement,hand tools,341040.0,784,203190068655.0,99.78,17498,C - Long Tail
P010791,24 Mantra Lightweight Snacks 866Max,grocery & gourmet foods,snacks,340896.0,1608,203190409551.0,99.78,17499,C - Long Tail
P003256,Drools Portable Pet Accessories 501S,pet supplies,pet accessories,340808.0,904,203190750359.0,99.78,17500,C - Long Tail
P001023,Truphe Compact Grills 960S,garden & outdoors,grills,340746.0,798,203191091105.0,99.78,17501,C - Long Tail
P008032,Tata Portable Staples 233Max,grocery & gourmet foods,staples,340431.0,1677,203191431536.0,99.78,17502,C - Long Tail
P015581,Baybee Everyday Educational Games 548Pro,toys & baby products,educational games,340328.0,4478,203191771864.0,99.78,17503,C - Long Tail
P006124,Basil Essential Pet Grooming 952Pro,pet supplies,pet grooming,340216.0,1978,203192112080.0,99.78,17504,C - Long Tail
P004197,Tata Advanced Organic Foods 523S,grocery & gourmet foods,organic foods,339720.0,1490,203192451800.0,99.78,17505,C - Long Tail
P001373,Cello Everyday Stationery 860X,office products,stationery,339692.0,1042,203192791492.0,99.78,17506,C - Long Tail
P017174,3M Compact Lab Equipment 524X,industrial & scientific,lab equipment,339570.0,330,203193131062.0,99.78,17507,C - Long Tail
P001860,Stanley Lightweight Power Tools 472,home improvement,power tools,339525.0,1509,203193470587.0,99.78,17508,C - Long Tail
P001675,Rupa Publications Portable Non-Fiction 307X,books,non-fiction,339490.0,1997,203193810077.0,99.78,17509,C - Long Tail
P011417,Local Brand Eco-Friendly Staples 946S,grocery & gourmet foods,staples,339374.0,6926,203194149451.0,99.78,17510,C - Long Tail
P002743,HarperCollins Essential Fiction 392Max,books,fiction,339264.0,1984,203194488715.0,99.78,17511,C - Long Tail
P016950,Classmate Smart Stationery 174Max,office products,stationery,339234.0,574,203194827949.0,99.78,17512,C - Long Tail
P010093,Classmate Wireless Storage & Organization 642,office products,storage & organization,339150.0,238,203195167099.0,99.79,17513,C - Long Tail
P011337,WOW Heavy-Duty Skincare 413Max,beauty & health,skincare,338982.0,1153,203195506081.0,99.79,17514,C - Long Tail
P011201,Kadence Classic Keyboards 849S,music & instruments,keyboards,338920.0,740,203195845001.0,99.79,17515,C - Long Tail
P013131,Local Brand Compact Snacks 553Pro,grocery & gourmet foods,snacks,338768.0,2732,203196183769.0,99.79,17516,C - Long Tail
P007235,Luvlap Smart Infant Wear 195Max,toys & baby products,infant wear,338541.0,1029,203196522310.0,99.79,17517,C - Long Tail
P009605,Cello Essential Cookware 528Pro,home & kitchen,cookware,338452.0,886,203196860762.0,99.79,17518,C - Long Tail
P015010,Classmate Everyday Stationery 523X,office products,stationery,338371.0,1619,203197199133.0,99.79,17519,C - Long Tail
P018159,Kore Classic Yoga 911Pro,sports & fitness,yoga,338046.0,1094,203197537179.0,99.79,17520,C - Long Tail
P008986,Redwolf Eco-Friendly Women'S Clothing 995X,fashion,women's clothing,337755.0,3795,203197874934.0,99.79,17521,C - Long Tail
P001588,3M Heavy-Duty Car Care 598X,car & motorbike,car care,337692.0,1052,203198212626.0,99.79,17522,C - Long Tail
P017953,Kadence Classic Guitars 240,music & instruments,guitars,337644.0,249,203198550270.0,99.79,17523,C - Long Tail
P011886,Kore Eco-Friendly Cycling 721,sports & fitness,cycling,337552.0,578,203198887822.0,99.79,17524,C - Long Tail
P018004,Truphe Pro Outdoor Furniture 396Pro,garden & outdoors,outdoor furniture,337485.0,151,203199225307.0,99.79,17525,C - Long Tail
P013722,Penguin Ultra Non-Fiction 877X,books,non-fiction,337316.0,1721,203199562623.0,99.79,17526,C - Long Tail
P011389,Local Press Heavy-Duty Non-Fiction 278Max,books,non-fiction,337208.0,2764,203199899831.0,99.79,17527,C - Long Tail
P005493,24 Mantra Everyday Staples 375,grocery & gourmet foods,staples,337194.0,2882,203200237025.0,99.79,17528,C - Long Tail
P013578,Truphe Pro Outdoor Furniture 136Pro,garden & outdoors,outdoor furniture,336810.0,618,203200573835.0,99.79,17529,C - Long Tail
P010432,Casio Compact Storage & Organization 543,office products,storage & organization,336396.0,582,203200910231.0,99.79,17530,C - Long Tail
P007104,Juarez Ultra Keyboards 983,music & instruments,keyboards,336195.0,155,203201246426.0,99.79,17531,C - Long Tail
P016379,Prestige Eco-Friendly Kitchen Storage 668Max,home & kitchen,kitchen storage,336171.0,1837,203201582597.0,99.79,17532,C - Long Tail
P014303,Drools Deluxe Pet Accessories 292S,pet supplies,pet accessories,336090.0,255,203201918687.0,99.79,17533,C - Long Tail
P006605,Spidy Moto Heavy-Duty Car Care 555,car & motorbike,car care,336008.0,866,203202254695.0,99.79,17534,C - Long Tail
P015589,Truphe Lightweight Outdoor Furniture 600Max,garden & outdoors,outdoor furniture,335912.0,1688,203202590607.0,99.79,17535,C - Long Tail
P013901,Rupa Publications Everyday Children'S Books 969Pro,books,children's books,335792.0,496,203202926399.0,99.79,17536,C - Long Tail
P006040,Spidy Moto Lightweight Car Care 126Pro,car & motorbike,car care,335755.0,1855,203203262154.0,99.79,17537,C - Long Tail
P003602,Baybee Classic Infant Wear 869Pro,toys & baby products,infant wear,335708.0,1886,203203597862.0,99.79,17538,C - Long Tail
P015989,GARDENIA Everyday Grills 836Pro,garden & outdoors,grills,335637.0,401,203203933499.0,99.79,17539,C - Long Tail
P008359,iBell Wireless Power Tools 249,home improvement,power tools,335512.0,136,203204269011.0,99.79,17540,C - Long Tail
P018748,Wildcraft Everyday Backpacks 945X,luggage & bags,backpacks,335426.0,1358,203204604437.0,99.79,17541,C - Long Tail
P019375,Truphe Lightweight Gardening Tools 822Max,garden & outdoors,gardening tools,335274.0,1938,203204939711.0,99.79,17542,C - Long Tail
P003794,Mamaearth Premium Makeup 222X,beauty & health,makeup,335016.0,1551,203205274727.0,99.79,17543,C - Long Tail
P000088,iBell Heavy-Duty Power Tools 621Pro,home improvement,power tools,334956.0,271,203205609683.0,99.79,17544,C - Long Tail
P005757,Spidy Moto Pro Car Care 163Max,car & motorbike,car care,334800.0,3600,203205944483.0,99.79,17545,C - Long Tail
P005935,Funskool Everyday Baby Care 133X,toys & baby products,baby care,334776.0,1924,203206279259.0,99.79,17546,C - Long Tail
P007629,iBell Ultra Electricals 710Pro,home improvement,electricals,334614.0,1302,203206613873.0,99.79,17547,C - Long Tail
P018878,Nestle Pro Snacks 855Max,grocery & gourmet foods,snacks,334594.0,1514,203206948467.0,99.79,17548,C - Long Tail
P009506,BE SAVAGE Heavy-Duty Cycling 508Pro,sports & fitness,cycling,334356.0,1639,203207282823.0,99.79,17549,C - Long Tail
P014517,Spidy Moto Deluxe Car Care 367X,car & motorbike,car care,334230.0,857,203207617053.0,99.79,17550,C - Long Tail
P011428,Tata Everyday Staples 476S,grocery & gourmet foods,staples,334196.0,2881,203207951249.0,99.79,17551,C - Long Tail
P001012,Nestle Compact Beverages 168,grocery & gourmet foods,beverages,334143.0,1233,203208285392.0,99.79,17552,C - Long Tail
P015838,AutoFurnish Advanced Car Accessories 174Max,car & motorbike,car accessories,333932.0,2693,203208619324.0,99.79,17553,C - Long Tail
P002656,Local Press Lightweight Academic 423Pro,books,academic,333696.0,237,203208953020.0,99.79,17554,C - Long Tail
P012821,Mothercare Ultra Infant Wear 186Pro,toys & baby products,infant wear,333632.0,3208,203209286652.0,99.79,17555,C - Long Tail
P008799,Wildcraft Eco-Friendly Suitcases 848S,luggage & bags,suitcases,333423.0,2097,203209620075.0,99.79,17556,C - Long Tail
P019067,Drools Compact Pet Food 628Max,pet supplies,pet food,333423.0,2097,203209953498.0,99.79,17557,C - Long Tail
P000617,Rupa Publications Essential Non-Fiction 407Max,books,non-fiction,333207.0,1107,203210286705.0,99.79,17558,C - Long Tail
P013836,Penguin Wireless Academic 377S,books,academic,333200.0,952,203210619905.0,99.79,17559,C - Long Tail
P006973,Spidy Moto Classic Bike Accessories 777Pro,car & motorbike,bike accessories,333180.0,1234,203210953085.0,99.79,17560,C - Long Tail
P008485,Local Press Smart Non-Fiction 963S,books,non-fiction,332986.0,1006,203211286071.0,99.79,17561,C - Long Tail
P011343,Cello Heavy-Duty Furniture 267Pro,home & kitchen,furniture,332580.0,964,203211618651.0,99.79,17562,C - Long Tail
P003467,24 Mantra Classic Snacks 610Max,grocery & gourmet foods,snacks,332129.0,2791,203211950780.0,99.79,17563,C - Long Tail
P000834,Weber Essential Outdoor Furniture 202Pro,garden & outdoors,outdoor furniture,332046.0,1677,203212282826.0,99.79,17564,C - Long Tail
P007526,iBell Deluxe Hand Tools 780X,home improvement,hand tools,332037.0,711,203212614863.0,99.79,17565,C - Long Tail
P001702,Nestle Smart Beverages 670Max,grocery & gourmet foods,beverages,331740.0,2910,203212946603.0,99.79,17566,C - Long Tail
P001733,Dove Portable Skincare 200Max,beauty & health,skincare,331702.0,3857,203213278305.0,99.79,17567,C - Long Tail
P002250,Wildcraft Lightweight Backpacks 141X,luggage & bags,backpacks,331360.0,1090,203213609665.0,99.79,17568,C - Long Tail
P012897,Fabindia Portable Watches 221,fashion,watches,331325.0,725,203213940990.0,99.79,17569,C - Long Tail
P004350,Roadster Heavy-Duty Watches 356X,fashion,watches,331080.0,2136,203214272070.0,99.79,17570,C - Long Tail
P016686,Luvlap Essential Baby Care 896Max,toys & baby products,baby care,331071.0,1959,203214603141.0,99.79,17571,C - Long Tail
P002402,GARDENIA Ultra Outdoor Furniture 274Max,garden & outdoors,outdoor furniture,330813.0,801,203214933954.0,99.79,17572,C - Long Tail
P000048,HarperCollins Deluxe Non-Fiction 158,books,non-fiction,330752.0,1216,203215264706.0,99.79,17573,C - Long Tail
P016899,GARDENIA Essential Gardening Tools 884Max,garden & outdoors,gardening tools,330624.0,576,203215595330.0,99.8,17574,C - Long Tail
P008786,Local Press Deluxe Non-Fiction 692Pro,books,non-fiction,330418.0,653,203215925748.0,99.8,17575,C - Long Tail
P002120,24 Mantra Ultra Organic Foods 347Pro,grocery & gourmet foods,organic foods,330300.0,734,203216256048.0,99.8,17576,C - Long Tail
P018804,Mothercare Ultra Baby Care 384Max,toys & baby products,baby care,330240.0,1280,203216586288.0,99.8,17577,C - Long Tail
P002406,HarperCollins Classic Academic 243X,books,academic,330220.0,836,203216916508.0,99.8,17578,C - Long Tail
P014610,Tata Essential Organic Foods 519X,grocery & gourmet foods,organic foods,330120.0,7860,203217246628.0,99.8,17579,C - Long Tail
P019046,Nestle Portable Snacks 433Pro,grocery & gourmet foods,snacks,330088.0,7502,203217576716.0,99.8,17580,C - Long Tail
P008554,Baybee Portable Toys 370S,toys & baby products,toys,329832.0,324,203217906548.0,99.8,17581,C - Long Tail
P001873,24 Mantra Ultra Snacks 843X,grocery & gourmet foods,snacks,329745.0,5785,203218236293.0,99.8,17582,C - Long Tail
P010619,Casio Pro Storage & Organization 900X,office products,storage & organization,329460.0,285,203218565753.0,99.8,17583,C - Long Tail
P006342,3M Heavy-Duty Bike Accessories 516S,car & motorbike,bike accessories,328860.0,1890,203218894613.0,99.8,17584,C - Long Tail
P016108,Kadence Compact Accessories 269S,music & instruments,accessories,328812.0,318,203219223425.0,99.8,17585,C - Long Tail
P003539,Spidy Moto Smart Car Care 474,car & motorbike,car care,328590.0,1217,203219552015.0,99.8,17586,C - Long Tail
P009671,Fastrack Compact Analog Watches 490X,watches,analog watches,328050.0,675,203219880065.0,99.8,17587,C - Long Tail
P014790,Funskool Pro Baby Care 378X,toys & baby products,baby care,327872.0,1744,203220207937.0,99.8,17588,C - Long Tail
P012300,Tata Ultra Staples 379S,grocery & gourmet foods,staples,327850.0,1975,203220535787.0,99.8,17589,C - Long Tail
P012880,Stanley Ultra Power Tools 492X,home improvement,power tools,327360.0,1240,203220863147.0,99.8,17590,C - Long Tail
P019135,Lakme Ultra Makeup 116,beauty & health,makeup,327279.0,2577,203221190426.0,99.8,17591,C - Long Tail
P006874,Baybee Lightweight Educational Games 511X,toys & baby products,educational games,326928.0,1946,203221517354.0,99.8,17592,C - Long Tail
P006868,Local Wireless Lab Equipment 984S,industrial & scientific,lab equipment,326879.0,953,203221844233.0,99.8,17593,C - Long Tail
P006639,Redwolf Advanced Women'S Clothing 540,fashion,women's clothing,326564.0,1526,203222170797.0,99.8,17594,C - Long Tail
P016545,Luvlap Portable Baby Care 145,toys & baby products,baby care,326400.0,2550,203222497197.0,99.8,17595,C - Long Tail
P015201,Nestle Deluxe Beverages 606Max,grocery & gourmet foods,beverages,326331.0,1077,203222823528.0,99.8,17596,C - Long Tail
P015593,Rupa Publications Essential Non-Fiction 169S,books,non-fiction,326180.0,940,203223149708.0,99.8,17597,C - Long Tail
P016399,Weber Essential Grills 117X,garden & outdoors,grills,326098.0,1583,203223475806.0,99.8,17598,C - Long Tail
P001018,Truphe Everyday Outdoor Furniture 318Pro,garden & outdoors,outdoor furniture,326080.0,1019,203223801886.0,99.8,17599,C - Long Tail
P016053,Basil Everyday Pet Accessories 870X,pet supplies,pet accessories,326060.0,959,203224127946.0,99.8,17600,C - Long Tail
P005143,Garnier Essential Skincare 857,beauty & health,skincare,326040.0,3135,203224453986.0,99.8,17601,C - Long Tail
P003996,Rupa Publications Eco-Friendly Academic 101,books,academic,325784.0,772,203224779770.0,99.8,17602,C - Long Tail
P018703,Nestle Advanced Staples 704,grocery & gourmet foods,staples,325680.0,1770,203225105450.0,99.8,17603,C - Long Tail
P014909,Rupa Publications Classic Children'S Books 150X,books,children's books,325440.0,2034,203225430890.0,99.8,17604,C - Long Tail
P018920,Local Brand Eco-Friendly Organic Foods 460,grocery & gourmet foods,organic foods,325376.0,1312,203225756266.0,99.8,17605,C - Long Tail
P015030,24 Mantra Essential Beverages 720X,grocery & gourmet foods,beverages,325080.0,1806,203226081346.0,99.8,17606,C - Long Tail
P019182,Chicco Compact Educational Games 880X,toys & baby products,educational games,325035.0,1165,203226406381.0,99.8,17607,C - Long Tail
P017259,Fastrack Classic Watch Accessories 182Pro,watches,watch accessories,325026.0,926,203226731407.0,99.8,17608,C - Long Tail
